dr_V,ca50_V,Rsys,Rpulm
0.1713152361511005,0.6204182671796338,2.20217028072153,2.5878388627190603
0.18255973427866706,0.6306240211488222,2.2274784405480608,2.5654034725588253
0.17267854876634162,0.730383242456244,2.166002787543106,2.548207116873377
0.1480455707821192,0.5659119263681118,2.4931644509739117,2.8300558880317452
0.14508029483707935,0.550323748122128,2.533391024041939,2.9192496810833064
0.1437114818458299,0.5372684835711159,2.61790815942274,2.904916874760953
0.16182046253838747,0.6517521800528984,2.393618482725347,2.6276357385065525
0.2113392689380531,0.7003441236637,2.114401652888799,2.445800112108567
0.1446720549854261,0.6848137767485021,2.30219079025974,2.762909502781533
0.16637051898628627,0.691765198938069,2.198399790344187,2.5560299029887297
0.1820252025023959,0.5922773724236263,2.310888542884137,2.641440254837934
0.17753820654243926,0.6450320102938673,2.247464724377176,2.6241325954230965
0.17997902274805638,0.6894637238728704,2.199018627168251,2.52863292322909
0.16721354807313202,0.5963651892516573,2.230538276310817,2.6714485442771423
0.17592566804790716,0.7527792425321925,2.1328169089107476,2.5693173081652945
0.1608542992509227,0.6570020896139643,2.2604922442808397,2.7271029188837126
0.19271743641499522,0.779720815637933,1.9894999608009676,2.4875617174235396
0.15800622183777085,0.5949493195205393,2.4542204509286476,2.748887763588189
0.16371642844992657,0.6132046478206484,2.350119345739131,2.7469589539475634
0.16218669023626345,0.6199684803137836,2.2888845167621192,2.582003344555948
0.15125332412118053,0.616076162640913,2.509943762010285,2.7304162754012746
0.17113795953798014,0.6403363583005136,2.2323182305832283,2.6011260510241794
0.17192051722739818,0.5737388408775252,2.515222499374404,2.6766198207035767
0.17408737405560457,0.5825296665204472,2.450255762181317,2.668994158572054
0.17976813057753757,0.7946268025463606,2.006107104601315,2.51623567060102
0.15445189215244567,0.5688871337609147,2.3221127421966323,2.7559365551243515
0.1658984879956286,0.5834172121666368,2.409669671638337,2.6962479409759204
0.17371556464968302,0.6842167697006332,2.226891189601108,2.6065777994435395
0.1823090273705063,0.6266741146522035,2.313719340777163,2.6147149282223636
0.1750848003828642,0.6954659988816466,2.099677242114191,2.560811898204776
0.18184228980045353,0.5988803206252301,2.38233754464744,2.6113703817318457
0.16518754440874758,0.8005223212217005,2.003192425226145,2.5411936377292434
0.1854195325834775,0.6330155688343277,2.2966407498091694,2.608082324954942
0.1854195325834775,0.6330155688343277,2.2966407498091694,2.608082324954942
0.17691767286959317,0.7962314236445664,1.8730170185492587,2.531839439800495
0.17169019858500775,0.5825699062829802,2.4800129114300637,2.697462424414621
0.16310455245719716,0.6070976016345726,2.3846883492392283,2.770375903238812
0.1784207428596629,0.7218954686341199,2.047675385689261,2.5595540120610223
0.1667020537330053,0.7865481875894262,2.1490181710331804,2.6514460129223423
0.17105808219376323,0.7493396797015924,2.0300954448315913,2.5929103479023867
0.18102499635079494,0.7949588173002261,1.9889991917109673,2.447733040120633
0.17108148166101175,0.7715323878583699,2.0855354193158617,2.6456828558729013
0.17367083566512895,0.701470098125119,2.21997578138514,2.6262788296019988
0.17128097864167938,0.6951731483478922,2.2366387316439824,2.631030012682948
0.1889284744409825,0.6924143354235112,2.006578944551886,2.443928005115495
0.19324952056526234,0.6753246717721655,2.0055393363458283,2.418910483714274
0.15746073093072174,0.574046685778518,2.5310748290870015,2.827962006452744
0.19067318548178291,0.755391659239329,1.981917300160928,2.423259821745407
0.17405718726092698,0.6278534939745468,2.177383418515504,2.68633002877548
0.18387349707671555,0.567840924849242,2.355966558699384,2.6762644388386603
0.16950585948167868,0.5583876941471472,2.4106850784265443,2.6910535828135416
0.20157855169191402,0.6311537489977667,2.1656215168581117,2.496595014505015
0.16249596878438569,0.6454893979123355,2.241304432207357,2.706901407637304
0.1638228849104473,0.6486206111646347,2.275179644614833,2.659122070252632
0.1832466000100646,0.6231129544894418,2.270524969855175,2.621999936350573
0.1634580717615802,0.6676242631878703,2.2401229584747884,2.635981364565574
0.19417102408067416,0.6730007520344679,2.0888867154926496,2.468127892905596
0.13923458687849402,0.5721560491989882,2.603823064905712,2.9646699721658485
0.15151735311639622,0.6656879537656891,2.3721625900803387,2.5735496844801724
0.15578506796985114,0.6066104001457143,2.3310456032673033,2.725638887483781
0.20320997802739243,0.7560709008404017,1.98464325627882,2.4669444878877758
0.14131840121847483,0.605813382651642,2.545049230726947,2.8661042970031168
0.14509870284523602,0.611149063192288,2.5879208050949267,2.8056098915703456
0.20837829389259468,0.6950229734663439,1.941265247807424,2.4425361897315803
0.19155139772540564,0.6855600399105746,1.8912227437623832,2.450245190018679
0.18639335541112906,0.7073836752326531,2.0794064486108406,2.554824526221432
0.17269675197184878,0.7441762833106791,2.0708617169761196,2.5664473212484373
0.17506389968421782,0.6922392553678397,2.1348346979757076,2.5106616185134865
0.1792651243798907,0.679324211181019,2.153545392117242,2.580157337591639
