dr_V,ca50_V,Rsys,Rpulm
0.18359620005745747,0.6041899418925826,3.7937600369173943,3.17236123783668
0.19444357637220933,0.7356007303242696,3.526978666783618,2.9159326188147747
0.20787591058606972,0.7534181196137578,3.262523667281094,2.642870074161817
0.16393079386026801,0.6553265367422775,3.654405751469615,3.181328394092604
0.17157039129848164,0.6827854928515067,3.5978803655168563,2.9849413188517833
0.24993640803754932,0.8458928515863134,2.884497665248589,2.403879193603698
0.2218963338672496,0.8149585927142926,3.2822261859314996,2.4432274926627615
0.23437575790591264,0.7546482496025438,3.417689098152519,2.636983817619237
0.21859501117942795,0.8644300187048597,2.799792936876089,2.497402077972449
0.21403965868984548,0.8766767224711575,3.0598505110816716,2.4658849524408364
0.21458413590077918,0.7749549454870348,3.2894543198127346,2.6285271783861988
0.21552517256783113,0.7936686636649244,3.1763848423199934,2.5384596181222645
0.21728310983340565,0.78970671063741,3.2840882985026205,2.5339603729164257
0.23460259776159553,0.8530797988671177,3.230598888921491,2.404910190208467
0.22150510017406339,0.7628124805565382,3.4579553718594647,2.484705167018957
0.20181963355724658,0.7675839913767148,3.4387907074948805,2.74384190460072
0.17779460919519918,0.6853079264770613,3.6436712963826707,3.001089506231087
0.24060021041972846,0.7921358300406135,3.232503321014028,2.4767629446436263
0.25205192720236874,0.8264352912609059,3.0545359842861837,2.2893323905099487
0.1612755613492636,0.6473434354252693,3.605906425640428,3.1928150078915105
0.21641454303457366,0.8379992278435792,3.200055709279525,2.384105565720771
0.21305066710623025,0.7924155062256548,3.2831187407695808,2.5516756328052845
0.20574790612668678,0.7099481804743116,3.5734403333999323,2.7083318428884007
0.2091220070376007,0.7894514972371708,3.3004802272027858,2.5715215211751214
0.1976940060354346,0.8071307161487334,3.135046779775459,2.6694671341267453
0.1682515852539893,0.7426240010512385,3.5490232179716266,2.816446551773239
0.2481786521605813,0.819871708828968,2.981925860973523,2.3905209887381176
0.21421942047621514,0.7808523610798098,3.3136758300654967,2.63032528036681
0.21036941642205262,0.8259273831235994,3.1347770126896175,2.5589586900654386
0.2034014963253143,0.7418844318925835,3.3885135713884686,2.7319567883994735
0.2044161627355162,0.7142404405923664,3.462757315738568,2.7311560177474177
0.23664291285232525,0.8527591780008942,3.0542688816775647,2.4060950643635195
0.2347471799582476,0.8251930460003046,2.8176290349306656,2.5203169906939684
0.15273290577035356,0.7255475081061402,3.5067887017558497,3.1490720324573993
0.1597813335838169,0.8833164843905575,3.1658002127167326,2.9178652355278607
0.20447977503134634,0.8611609183119658,3.108365081909672,2.584759662992748
0.2396039539832828,0.8445024504827928,2.921278834853609,2.3966732538987436
0.22595911392172513,0.8492921224564232,2.9215459089648164,2.58704241197644
0.24853093134831838,0.9517065142832156,2.5060569771243975,2.459807146435998
0.21934010108293586,0.9349519399250408,2.7820485326538504,2.7183678927632418
0.22340518525418057,0.8584868762332297,3.02768012537987,2.7119782445395324
0.22692015167552113,0.9193316294686829,2.8093715896474385,2.5683846166503095
0.2073343574963248,0.9032641559433612,2.8215073849897934,2.656195406722265
0.23261491911667836,0.9151479048003714,2.9259296558224834,2.556739477410276
0.2062480399319313,0.8679318808956789,2.9830354003148267,2.7400355358254327
0.2411004059943491,0.9229467304330122,2.7596734539143157,2.373497430113665
