perm50_V,dr_V,ca50_V,Rsys,Rpulm
0.4021679164938056,0.2652295899768012,0.4949180589554795,3.2460720940815695,2.266870457280214
0.33380863948956435,0.2288267432347146,0.6030570298104045,3.1379341189464602,2.6330084328792327
0.2518739671789131,0.19296561020506098,0.6649826941328266,3.3709634020344885,3.017186933455146
0.3770390796624771,0.25910122140842223,0.5351532755017497,3.10707017655871,2.3385313160938246
0.4040301503086319,0.25623404156088825,0.48979495524860134,3.2906843108286346,2.384352689492307
0.4178074996706832,0.24330554758822978,0.4143042472782573,3.290544003774973,2.612879807698161
0.3773118612390272,0.2509436881599773,0.4937560785768455,3.3387382152700744,2.3828619352318072
0.2447489242659371,0.23692045072885057,0.7783703291827683,3.2139618857720906,2.6171940900306723
0.26039930242709175,0.23618423853115728,0.733097984046429,3.24674939246423,2.6513755460706308
0.26923106863402807,0.20798986524664503,0.6360667466687459,3.478223095250091,2.824803479620625
0.3214361382892149,0.2336242140855865,0.6116776468318231,3.3808593135364973,2.5030789209679356
0.2244702797916768,0.21268138266745207,0.7795436582959433,3.246607280723127,2.7260201857172506
0.28091456037340473,0.24686907798788296,0.6310091281564674,3.310303157974013,2.5591802422721326
0.30208213802067896,0.24661981908747976,0.6714912442406213,3.2718516740251524,2.4068992556591207
0.33256150370809956,0.22706194877976085,0.5779982138154496,3.281258800264539,2.6401361743575573
0.38235861357874706,0.22798546703911834,0.5080243692518722,3.3233729492580006,2.5270505276573276
0.337551853174831,0.22674382632415968,0.5942196779224935,3.3815068904564862,2.4959004073286426
0.23706667551113175,0.19169073006595658,0.7358574210504123,3.315959563564397,2.974841841401163
0.2572822716817257,0.20004202416489972,0.6546362771796991,3.3541476035346798,2.9679557217318067
0.22043059596367978,0.17901482610250727,0.7688266471532562,3.373838813897379,3.1256678182623863
0.30000115810446615,0.17797462571856593,0.6459527169729063,3.341390438616853,2.9494763594805478
0.38247285745599,0.20904024079869138,0.5163705810022811,3.372003101956404,2.630213734679524
0.26077088056609316,0.1810034755966917,0.7065100936479427,3.425337903169017,3.0059571968129966
0.4405244916873313,0.22027901760344198,0.45509033032101526,3.215042749428838,2.6418391124539133
0.3530530253025893,0.2533222892719978,0.576003841857277,3.081622850818183,2.407583603691902
0.3109432935615353,0.2199413951107599,0.6082157688180503,3.295288998849868,2.766864228833107
0.26117023656546695,0.2104751696650352,0.6470288606605051,3.463862873287089,2.9400457637819457
0.23101874692153132,0.20030396859912147,0.699402096039127,3.388354665612085,2.94784710515897
0.2237222007434245,0.19204022865882986,0.7394681147371125,3.3360798052924943,2.979807331912091
0.33822734251253944,0.2369692313759543,0.5600432042914412,3.4129319189167413,2.6650398349596447
0.3067044691480357,0.26067843668463503,0.6368531483035195,3.1873924620077183,2.3319932278361724
0.3588763021667147,0.249826362170228,0.538202051894576,3.1772673900855746,2.4860822105660865
0.2972529145104097,0.2110035994673927,0.6205003648930901,3.3312276822007294,2.7682626965906483
0.3095786609007791,0.2069868566961541,0.5517929038045962,3.464022024247585,3.0101922899411564
0.37411353665409847,0.20256842230998084,0.4937992327046526,3.3097728914023614,2.829436326275904
0.34595642661667847,0.21965116969383883,0.5984695026954034,3.301958124588785,2.696856258296621
0.2906321622823902,0.18792292107890807,0.552797049149451,3.434511620992577,3.2653715714699936
0.3293390440501279,0.18727012761529013,0.5325044071720016,3.5184597313557426,3.188381103617478
0.2877371204935721,0.19966252671125406,0.6307648941834701,3.349182389134642,2.9227447018787274
0.2784308361126403,0.1655379453152678,0.6619870914875087,3.457606372682535,3.164844341480634
0.289959866526144,0.1661827755176558,0.643216178071824,3.464209750496461,3.1779546543492687
0.3512058188716608,0.2383772498047493,0.4934831746651686,3.5194287643589925,2.66084109566244
0.25461780895324077,0.23015090462464682,0.7682028204155653,3.233461187548643,2.5892241076939713
0.3243865477581049,0.215214291985501,0.5756894215799007,3.4477856174476997,2.655458766810415
0.2548738667425034,0.20794137849550862,0.6654174086719867,3.329200205415101,2.825748871370321
0.20617141909733008,0.1865661581185728,0.837645744332188,3.4282428181135174,3.007582573988493
0.21432420252301926,0.19889076470755299,0.8161519542768679,3.32900107026263,2.9302644322709352
0.2566563043796206,0.22990591891801013,0.7300921887256488,3.3697363025539127,2.60981738216613
0.2588166397794201,0.17313125413621214,0.6374785940527116,3.415002068390269,3.2329310172209613
0.23819533952118033,0.16975990116884307,0.7210702638919229,3.481509368568956,3.255553756934647
0.24759908874207143,0.17416040971282504,0.6959394914821562,3.5206351040618253,3.200801812113315
0.27515321971557655,0.18629754333285428,0.6274614087949002,3.544683762251832,3.088480403988874
0.2542152609652066,0.18301732894982914,0.710766174090214,3.322524945320236,2.9278325658185076
0.27631038251992396,0.19636529160687183,0.678224287559646,3.2999916344345412,2.7834480792923935
0.27888121213085837,0.20825346575303105,0.7002068070267733,3.3054276393968585,2.6716555434679115
0.28771549023582127,0.1958541799021359,0.6647609316340295,3.4529000412516213,2.8429964447998906
0.4140679055849691,0.20374344813552717,0.4366061617517599,3.3165693945762085,2.9005650647327914
0.2875098392632989,0.28523583152683674,0.6984996253038658,3.1636462960075122,2.1972618632426477
0.32274964184222915,0.2148604534620562,0.5875212830532976,3.2274459882751914,2.7648882057440747
0.4627445949766397,0.2297201561179104,0.41846392730281157,3.219500518654545,2.4466810939836074
0.3171182625478888,0.22557286525412404,0.5714442242558959,3.337138957238606,2.6627902235454344
0.3589474804433701,0.2242177898738415,0.5668463176516484,3.2235928065670176,2.714194294781404
0.3965575736860344,0.25010419984684484,0.4808912158975561,3.3089108872766526,2.41335564723285
0.2906908421830422,0.20949650808942802,0.6321052043155779,3.254132941487207,2.8650392500187913
0.4500713925519572,0.2511317144480052,0.41825330247770665,3.298925279783974,2.3885257526937664
0.38218916956027865,0.2357130174925115,0.48421519508387667,3.2575296125429425,2.5343166876714114
0.2507692163974343,0.21434960213900886,0.7101955640905361,3.345164950076034,2.8735927103913608
0.22525505379423555,0.19842883203892706,0.7908869762747711,3.3186956106133665,2.8825584919026412
0.28733594328934053,0.1818221152878417,0.6571087870545824,3.480381568166386,3.0864440570493024
0.33497106979524555,0.23091389756563635,0.5200156240998078,3.1521912211262513,2.8398973201699493
0.3617816459649562,0.22033270617409373,0.5232691062170367,3.5183138141870813,2.6610225650324217
0.2903298196288612,0.2120862881603779,0.6337998280888717,3.284767028077419,2.838361447348328
0.4171606050968597,0.24509712123019528,0.4518747072788125,3.2628109854846645,2.5177170902907986
0.29457883178138716,0.23215968215726043,0.6666879157842314,3.223676013794971,2.59932270481687
0.4611356066217111,0.2547217821764046,0.4058624686495236,3.1474635794482855,2.410896642213495
0.4515265724954268,0.25371473444711107,0.41255889120576533,3.1439807124289545,2.4278358186929765
0.3932054350716806,0.23737797614144054,0.4241792322660128,3.293205003394792,2.67643510491915
0.320953880605337,0.23145404710908027,0.5968629696558119,3.3381232565350927,2.67591434081768
0.2456378413590846,0.20052286635068287,0.7641904634239698,3.3203614045732515,2.756695802397128
0.40619418468165175,0.23749013270408437,0.5013115459186799,3.2903964574313656,2.4214740082821824
0.349093202040966,0.24449721847981645,0.5992066083811308,3.2822922129793657,2.423360466187637
0.3460420959449917,0.2225369742498451,0.5265646092536187,3.3174201292496064,2.665261911736727
0.2773739002988899,0.2121694726859453,0.6818340946892177,3.3037051952477903,2.809154788456779
0.30631131939953704,0.21553779711877802,0.5663078244278843,3.408305846652476,2.835847751274464
0.3289385778266887,0.2306469350284091,0.5868355852652558,3.3416916663362106,2.695284263285384
0.35549209301670304,0.23048673294716984,0.5336337418179997,3.370945224046816,2.6643784090222855
0.35459922844381087,0.24464433788360446,0.5127876691823836,3.217185686043228,2.619866120570792
0.39286230575925474,0.2356568395910544,0.491164059286467,3.3237846304831837,2.455453204882722
0.3021873435032924,0.23680750042569151,0.628497869448187,3.19415416161014,2.7370848692264182
0.4307080491596107,0.27668518482036164,0.4449239174498107,3.1696156746538238,2.187786445180652
0.35661506087334727,0.23605012964863478,0.5080490377308132,3.1856174670662534,2.7495516082936486
0.366087726989691,0.2579032220292534,0.5539304934540296,3.3183528385211254,2.3390921414966606
0.23409968302645764,0.21075158948283837,0.7558690756740325,3.3464199315448377,2.772368781029418
0.21495420276639066,0.21882237637500299,0.7899485869943266,3.2834164239276893,2.6651198688671784
0.4026115038784105,0.26919699999563923,0.47221431163803845,3.221505236840894,2.39464172181316
0.37571089942656755,0.2656557374608062,0.544202158722599,3.2073524270061946,2.419443447133796
