perm50_V,dr_V,g_CaL,TRPN_n_A,ca50_A,Rsys,Rpulm,bt_atria
0.4725069594294706,0.2721107309327807,0.15275944556226134,2.120527358064085,0.7206308555127713,3.0315988573547656,2.122692544732001,1.8601621760904121
0.49417213009407357,0.2590475245405546,0.18242299796718614,2.5677352843941836,0.7739425384732617,3.0297459781058627,2.1399566636796905,1.8206996234853812
0.49858871274912925,0.25697040203995064,0.18560671770101286,2.7217861081294576,0.7594517504369948,3.028924640785936,2.133259703177256,1.7555543765232702
0.3580093253548081,0.2333484549979381,0.17680669364823845,2.647997244971411,0.7858993512131232,3.1203193923463757,2.512876529194342,2.2970397080257534
0.5041561600505229,0.18244709976554663,0.171077148567264,2.21018744857933,0.8235611357340462,3.360248805257008,2.8321030831310665,1.406180555470783
0.4911757936435737,0.20485526387501654,0.1925545431972098,1.9435315062514804,1.1008890814824628,3.325760984134995,2.8562171620726136,1.5197156773126594
0.5184883018523873,0.15869036143097542,0.1928861046090633,3.1122952444341188,0.7897402306442317,3.4219056309783364,2.9076951482805833,2.186122757909001
0.474379728580105,0.1610853159311464,0.15600056464095505,1.4203115750923239,1.0403497566760436,3.4268210872646985,3.1048021296634873,1.6428216043760429
0.523093674542455,0.17581734387273792,0.1869025692076557,3.021936719379569,0.69286663995625,3.0780931713205706,2.634056683567725,1.922144058595595
0.522056095426818,0.24507901288155634,0.17643375485766535,2.869928323416955,0.7071177992839219,3.220229964176299,2.4698694194121633,2.2201527898843065
0.38903983386038093,0.16715192289280154,0.16439705310912997,1.8232200707219237,0.8832749945013109,3.461038439759209,2.932609603361777,1.5024731441845673
0.3505057254448498,0.17866793028998731,0.1679651829818688,2.2559254584061605,0.8914270165220347,3.4266478906928475,2.933390832831185,1.954833072915474
0.4352490594961084,0.20574014478116628,0.1092115038898055,1.0844511231127996,0.763752119323252,3.484914223833393,2.6942347407662663,1.4943831593112096
0.403776847986807,0.2329794348994285,0.10458161691035543,1.0559509624046635,0.7452897281683606,3.418402019274775,2.639342003156358,1.5572283072431772
0.35992153111570974,0.2216478739885368,0.0988633382393455,1.0444060784035751,0.7178455347618192,3.434371366263465,2.766662101118228,1.6253691573809848
0.3360156561412473,0.198986944336233,0.11182170233800609,1.0690508003684143,0.7291847147878123,3.2734118499866383,2.5858914867876854,1.5670641856670051
0.3768578708442887,0.1721569404872228,0.11823042164276178,1.0282454841005881,0.8498817246715556,3.435373648859795,2.9040033246387025,1.6598150190450152
0.3595249180025499,0.23114999434037148,0.12914493894260692,1.0458594026825132,1.0313231187478602,3.3868791083334755,3.0686516904380023,1.9035839699314916
0.3724097273703763,0.23783240856028523,0.1360914297524834,1.0406944215363751,0.8865296974300031,2.998216042926855,2.3559850887585,1.6346576384559834
0.4342451195859382,0.220074926987245,0.1236650724392187,1.643425716641899,0.7517496105771203,3.3363018320811646,2.4662410624766147,1.7058593849825943
0.4742321657363202,0.17317774286544113,0.1697335898722707,2.714881787498063,0.6218770433271407,3.2627271531659296,2.5349863437819447,1.5507149365379134
0.5239443543242891,0.15587168386588557,0.14618994531485138,2.67541784763421,0.6473412204559622,3.340948358027868,3.012072784804664,2.1128916295809113
0.42411883145973744,0.23922374178640324,0.17000574196992416,2.6575898626961005,0.7181631330018441,3.3671112065622673,2.7771793977602237,1.6527103662746456
0.4851112976552404,0.16116491468555694,0.1704176520031348,2.3690351599121184,0.8480840197369652,3.3604756982948056,2.7680406585712,1.8342659611587546
0.43316628305443505,0.2537054592666602,0.16584229848884577,2.0697249708742915,0.9346577820260121,3.2076050700347487,2.7690763251676485,1.6249905301010934
0.30900741483388794,0.17454236246708693,0.15331337150638022,1.4485267463584537,1.0060676018525847,3.565085023683763,3.086217364642608,1.6428433212238869
0.3957485338542531,0.16059759848134456,0.15368886802436263,1.761618992238593,0.8872334895668695,3.596022684424406,3.138847742130425,1.701971775903128
0.39016852062594476,0.18714789037693938,0.16511798182746873,1.6507976907093682,0.9926019519432961,3.6160510579896306,3.2508580231928894,1.4003983892418335
0.4088069716235059,0.18807676257071262,0.16236561090610857,2.2858969170835963,0.8268973769104493,3.5615217863105517,3.2342707196086757,1.3828343989463021
0.4196305296950338,0.19082281731078002,0.15075387001472063,1.9432757071539903,0.8016345628117192,3.5310464254490443,2.895778094410623,1.3705258432700373
0.4473425160294535,0.2100088013524996,0.1671876538078672,2.612406617225632,0.7716738925455985,3.514439783885989,2.923626809535166,1.376961409471997
0.383058521724761,0.21343588600445138,0.13350647641314015,1.7912811386655918,0.7399949672424816,3.522326713357373,2.8358354409210995,1.4301191943655205
0.3949456818660686,0.17484765119894508,0.16820137281283243,1.824208996782005,0.941642149819901,3.3476887658179684,2.640345580564265,2.107065102047631
0.48660784192102763,0.2078183013847105,0.18850521697086478,2.9881316811979146,0.684661980737393,3.2273462258611074,2.5627514028297305,1.787096282993988
0.408270918846213,0.22656965086753567,0.16643982673588126,2.47405018317145,0.8085169859514115,3.278715844179736,2.8165390019435215,2.247552995881227
0.49303893687355405,0.17329121005757878,0.19537576327944003,3.1800371458507537,0.7515393467865348,3.5216734463837778,3.0675877815269543,1.4509582034204107
0.46998598561630234,0.18238818285043026,0.1720022061203267,3.014270779844115,0.7066528819818876,3.457914200766832,3.044232034685793,1.7367943926616458
0.3951275554036299,0.2132276241100978,0.17513585929772182,1.7767022371344057,0.8982257335177061,3.316287226276563,2.286938596306249,1.7406825217336728
0.42133457176085815,0.21130481472569462,0.17593600554079158,1.6300770374035312,0.986279924935621,3.324953275895512,2.447861557138877,1.6129722759795442
0.366455718713566,0.20433816683114847,0.15467782118422435,1.706871887169952,0.9523515993717511,3.2741771810034392,2.8703021101070547,1.7784312810236091
0.42604461387363013,0.13520513670674453,0.15588416725823032,2.662900206753293,0.7300902944702732,3.5882335475453124,3.469242902790754,1.4820761793809856
0.4749234543906759,0.1290052596708013,0.16420198146941012,2.9138802245938478,0.6587468350319511,3.593608604111504,3.2927166721474572,1.3999226545287966
0.475077636399065,0.13368468112712076,0.12227312692292715,1.8333023753893534,0.7203642763283852,3.3848830994852226,2.9947785163906726,2.0152792347818003
0.4910101890150255,0.131539853962697,0.19805023189879203,2.6129181454518817,0.9941520493710263,3.6065144632488724,3.383663114847913,1.8842371056157716
0.48127342433175924,0.13668882833309692,0.16671272404790832,2.2019004134900455,0.7570056034048008,3.3663388437443023,2.7945740505000742,1.4547002187971798
0.48504300825030555,0.13767549656530692,0.18002719958683333,2.762721016703269,0.7185573716117888,3.459039429987304,2.785434570682026,1.5438893206472746
0.5032608363235385,0.12898195458563538,0.18550118607720414,2.8399353708071837,0.8050037553247178,3.516916599590825,3.11416610468906,1.705076122072353
0.5088995162927115,0.12846397369974005,0.18756499327051931,2.994535013191903,0.7718904572638369,3.503564856800476,3.130358579031417,1.671817124795961
0.49954028154229635,0.13545976048394076,0.1196317887769073,2.186694627603928,0.6312952325786182,3.4463855277683457,3.0534741317028717,2.087736121701279
0.4922124059456815,0.13620965500630947,0.17560699776923555,3.0800233198996567,0.6409811726603026,3.488138398238037,3.1013267526318455,1.4786917803057076
0.38878432392760126,0.16726835667967815,0.12485947812146556,1.7887242695993903,0.8337359072519185,3.4756974178719724,3.3295371213458473,1.6676153897785997
0.47984248724615697,0.19756111407321633,0.19431519909286774,3.0244183117766763,0.6973964223395855,3.439131686928792,2.4452594571699264,1.5889587595481505
0.48549975045599547,0.24179210614820615,0.19155882110660913,2.995279758827508,0.7085769952565348,3.2865864609715016,2.426230961830197,1.7250247506541485
0.3670909445441769,0.2339212891587075,0.1665165075346856,1.4152081163861236,1.1159371532473505,3.21220773300508,2.4838417021435637,2.467785632461943
0.3819359986493194,0.2417384118018223,0.18113924531171752,2.2381964863619563,0.8604028231650575,3.0885123273055326,2.3059149381085113,1.8668142472193923
0.4243677567173032,0.2048994126635496,0.14737622255920224,2.0403178538282636,0.7467349114791094,3.422451808618611,2.655772133096855,1.6657985404496565
0.43915356144872747,0.18438116792287304,0.13679065093626622,1.882535194570583,0.691788045541407,3.4453571183502634,2.6883600793036813,1.5655154192581384
0.3834981313168381,0.1868336157561661,0.17670628438355712,2.852896547825401,0.767829432381738,3.5736064487311165,2.93857621534379,1.9184441685793512
0.3605995244744893,0.17406240188991726,0.16765184259665383,1.950759900405763,0.9048657450645686,3.516660621224839,2.936458944826876,1.6029998103084624
0.4469567891439648,0.20881260048165814,0.12886284378617285,1.8949443535400772,0.6712361260393942,3.3445548309269286,2.5995788771811537,1.6005379027096494
0.4276697388129389,0.18956181231912664,0.10161074294591092,1.5573077404564895,0.6233585879423803,3.49407603035959,2.921444905284905,1.5267599831666825
0.38589130499577345,0.1585497293728929,0.0908427705987685,1.5736018221492016,0.5909351957972414,3.592848242079288,3.3087919297788395,1.3791716240504377
0.38091277245647304,0.15930298644044757,0.09058213035815896,1.682757117743731,0.5831806795523272,3.6717035349637674,3.4480406920569666,1.3801539314793012
0.4228137599421021,0.19874298233491863,0.09531688795392292,1.100189148837863,0.743176734881593,3.3839643285622185,2.530152153100373,2.104215202755406
0.34165456340199696,0.21898791788006083,0.15758075186150897,2.2863111627861157,0.8639945955583846,3.646012317508249,3.2827002307647213,2.021436898629456
0.469108963151456,0.196041552296089,0.1684136246971053,2.581414520271975,0.8014540130427575,3.6496912146850695,3.18247764247268,1.62881105260509
0.4658559991078718,0.18073604982354835,0.15549049634760936,2.7323030559768893,0.7374216879832903,3.737429138260739,3.3996856845994428,1.7652165920885674
0.45027965729796177,0.18936514607532015,0.1568354743565312,2.7546056220629636,0.6831436767235717,3.5949102501747676,3.2556242282561363,1.4996178889893812
0.35099755416637235,0.23870874769439515,0.18497556845590102,1.7518269890741842,1.04608019132142,2.972038104759705,2.2088288441943726,2.219838672502075
0.410620454796077,0.2452710445182774,0.16017626874054092,1.8800796404993345,0.8530359991661715,3.1504818870221203,2.545382866701656,1.4891515348760158
0.4585548557610471,0.19596488112204324,0.16967281724381844,1.874326297899963,0.8036243661264432,3.23637857012395,2.108579125852029,1.579135285303253
0.4597719993299835,0.17931539422329273,0.20315441268919132,3.079997954412506,0.9409959337191898,3.4699271181269453,3.2821719457834693,1.7115326302790206
0.5035703156933119,0.14125720714837559,0.2047531394748796,2.953020267267163,0.8297726742028648,3.3731260318176357,3.025097158175127,1.6254673844882794
