perm50_V,dr_V,g_CaL,TRPN_n_A,ca50_A,Rsys,Rpulm,bt_atria
0.3557523403619294,0.17061373352466186,0.183429965411851,2.631978950317553,1.3326828755766156,2.1297757773768273,2.611025889768689,2.614059759002276
0.315185141415296,0.13961150795726657,0.11174619011100494,1.8733104393092284,0.9891365894417943,2.3613355672295726,2.5713232646334996,2.12342351672142
0.36946008198540004,0.16621067531587963,0.12760677304783746,2.5961985531537493,0.8604217309851138,2.2074620799938787,2.4069633332509768,2.145149615098062
0.2684880497435236,0.13937790970060862,0.1297341251494191,2.5849988511803437,1.0620470066729861,2.386330877886415,2.7069393912058395,2.781483263392534
0.2831507613782061,0.13934640190417125,0.12838666236650997,2.6802693326806066,1.0453327098863252,2.360096195758405,2.6553871457296756,3.304633625436966
0.3509828240421465,0.15873095640255078,0.14383017170191173,1.2870375599452066,1.3241765722635026,2.1920343370530233,2.559281317142489,1.6224453644076182
0.288656507393256,0.13521745578184133,0.15938752195208594,1.7020149018704325,1.2847033231131135,2.3078341762383303,2.532575913139892,1.6147907427185437
0.279170960064132,0.12417158938457364,0.14999133124219916,1.313163320503704,1.3573177012788618,2.3796962971933797,2.866566076524717,1.6355603509562675
0.3317213696997926,0.12608796243125206,0.17800906940765973,2.008707818968974,1.3857879435056895,2.40817995395812,2.880801573027075,2.040188596828927
0.35073083266727967,0.18687885885066138,0.12857477738360082,1.6589189815821639,1.363115003523351,2.1781670570454335,2.5822727938979493,2.955451545601545
0.33370709103768903,0.15243686099845197,0.16018777952348381,2.0698329830480984,1.3703764162160523,2.273628671723114,2.7239286011833426,2.5649919084216446
0.4081806459495706,0.18233264412164482,0.1548709061099631,1.9862657413533973,1.360572322559455,2.094210084208832,2.472196470732282,2.9078004302652407
0.3818445365953726,0.17427005007082583,0.15736064387777907,2.1564481730775635,1.3866735535783672,2.1665392744086023,2.730501181465289,3.193697933918988
0.2866851016681411,0.13038379746162967,0.15199737013078798,1.7979546612745771,1.404836399199585,2.4340598094155728,2.8652407558591984,2.5231812194789374
0.37184264799594297,0.15824575643847189,0.17851088751510824,2.298290588927223,1.412620328185095,2.148807656362031,2.5367304751401285,2.9140765369869874
0.30181867507781257,0.13727169439519585,0.14902888761702954,1.864901980327403,1.4019392623163185,2.3055699066377553,2.791356524538614,2.813391651998296
0.30181867507781257,0.13727169439519585,0.14902888761702954,1.864901980327403,1.4019392623163185,2.3055699066377553,2.791356524538614,2.813391651998296
0.3269663043057996,0.140569289189284,0.1797956169527159,2.0054809371050033,1.4059565059337689,2.375940699252044,2.656504776140134,2.2169869322135627
0.32723145994944036,0.1648193048724204,0.13071130426631403,1.965339653698793,1.4077915391219817,2.3386340365347507,3.0427912078611956,3.503983839073788
0.3046618286973818,0.11802454451402765,0.1797858711709861,1.975739085266308,1.4015583798807825,2.425294518385193,2.7147503977707457,2.2575889710263413
0.27133837665047106,0.15102512755306904,0.1344610566051545,1.346631211376532,1.3944260118000813,2.3766157068314553,2.771232645003764,2.4753329212005366
0.2594575298044264,0.1431719228508839,0.15777852254476687,1.468189482710135,1.3979089448596957,2.4614550437326246,2.7335970330072104,2.214334793190103
0.29627200798411424,0.13694544796749727,0.15537374655492298,1.5485899756234678,1.3963916224174653,2.3322662435238355,2.679282828024837,2.307317239369476
0.3293200909698557,0.14707745087085455,0.1240895599776378,1.4495204304720406,1.39965372772066,2.24331197797489,2.9100017943101357,2.9292451481076003
0.35331435095787306,0.12130068131087629,0.17759099843710838,2.3791728378636465,1.4027511858189639,2.4035574241246778,2.8868930355988716,2.8279573091048653
0.3088666778298626,0.14025433405669493,0.1424441839269327,1.6436897703661686,1.4055591561190335,2.2922481137838866,2.903041554836598,2.637676720408651
0.3539910486007927,0.160050851199638,0.16910355748719844,2.0337963028872545,1.3975049571874498,2.268290304033973,2.604324423496462,2.7626184439627175
0.3468094406678819,0.1843268990543251,0.14959337736682843,2.1594717303455755,1.3876190976632319,2.1834393028280794,2.4625155444288516,3.595339049824465
0.33907196103987813,0.16547860500458547,0.17298606553861412,1.8376958992436865,1.394012433101881,2.181070521884366,2.5604237792940183,2.3517167008439213
0.2815200907149164,0.1285755660702576,0.16743028820323708,1.6966009330824228,1.3916187324813585,2.4532304831657425,2.792672946442755,1.8647964750184265
0.32288471455206375,0.11658522743779319,0.15471022836757978,1.7718763449546713,1.339076325468747,2.3704683048530835,2.482434468242502,2.371714048796892
0.38720026634848653,0.11531606943370722,0.14646334777414313,2.0992226288580795,1.358206045876057,2.2495603815894047,3.0847393801493195,2.7477786047809354
0.34249883434416106,0.12214901013693616,0.13610527010235593,1.6830340985583572,1.3398576566667242,2.412276379102838,3.0669178601062566,2.3560203857088045
0.32156992499668396,0.16098402090407998,0.15567613749566392,2.564710057050125,1.2872583399741568,2.27467556823498,2.657765597013926,3.290048256139334
0.3962588372360991,0.1705547443181594,0.16863808517392134,2.0843223448327475,1.2851639379139292,2.1237450065351107,2.2291790386927355,2.6610259757870214
0.3690855001960305,0.15264126528704872,0.1421056121890298,1.8320169975776373,1.312577132175745,2.2733234943462373,2.812832489306003,2.5841993766244613
0.2859553191435871,0.1612774495928008,0.1305916620293541,1.9186167153285052,1.2731168093325822,2.3378383305503525,2.6919929139812737,3.061764682917311
0.2746048170102934,0.1544600401533487,0.14201641482647728,1.7640765569784267,1.3067594886780776,2.38235672986841,2.629386627847591,2.679765441069103
0.38140064075079655,0.1522269193955243,0.11719055221721604,2.1617217415567462,0.9650876631554097,2.192627946071675,2.7156391684572836,1.8704103847215177
0.3086441150946412,0.14540080775530098,0.1403508793347564,2.4384614135383487,0.9712893835997078,2.2276327169467924,2.2701818511143093,2.1237568774264526
0.3077594671863864,0.11752146588497626,0.1067207156288308,1.967938042553226,1.0811054391003323,2.4540822489934357,3.1905338719662746,2.1827019117701507
0.3814787068779174,0.15210060000243464,0.1824814756221468,2.296085398783216,1.3293514746800676,2.192629838643083,2.2200385133933405,2.7848739349455944
