perm50_V,dr_V,g_CaL,TRPN_n_A,ca50_A,Rsys,Rpulm,bt_atria
0.4079371981296747,0.2109595071148634,0.19377704107005098,2.500364180727026,1.0290833030647761,2.2389250264200715,1.5769533236106652,2.911105691220351
0.4194736999724078,0.22173547685186373,0.20684959025281874,2.3192634979592626,1.239433994477311,2.2315057871966184,1.688752414250804,3.255993699703193
0.42353867849319854,0.2275559989391191,0.16056320325956072,1.8703407237797047,1.1283544353685275,2.2263551137642716,1.704548206403223,3.1840692266458555
0.30637493446124053,0.17497248509658478,0.1699733913819047,2.63198600481902,1.0121745659401111,2.7884533090571066,2.1022383207091813,3.123487592032527
0.4267917437864696,0.17340484534319134,0.18890118270809408,1.98383219852119,1.0402892389530887,2.5457115494132188,1.773967628384256,1.8853943745500923
0.32305945482287335,0.16072945944185119,0.18297180091935408,2.2105601029262925,1.1087418088522594,2.8532306626433566,2.058405053333062,2.5882676231779125
0.4467612577708973,0.1565279565427771,0.12089597505641483,2.1122872999465865,0.7421228051414287,2.480934658345113,1.8919831751956633,3.030027586142165
0.32196645599541285,0.15965847806592906,0.13631073687529616,1.6836035827265836,1.0488609692814366,2.813878475848894,2.132660586305527,2.9099777571453447
0.41738781806486663,0.21588403789375782,0.13233773822795,2.5644792297274344,0.6576037095634785,2.477040257050727,1.7561351621075585,2.758213741764195
0.4328718953781936,0.2442024360213289,0.14438233097587674,2.574792822078469,0.6988614951525274,2.325327123364395,1.5700475489832804,2.8872358980464505
0.3715274078096371,0.12814638165705303,0.13709279562372914,1.8381950886700364,0.9060119510364866,2.797594257537607,2.14903332639474,2.4089081518889137
0.424528596929757,0.13205283006870708,0.14573141326188255,1.7577842430231645,0.9348854069118612,2.5415664559677578,1.8808385192054422,2.473883783777071
0.40878360901959127,0.13490028028989395,0.1703219289088397,2.5964000558888953,0.7144572993804849,2.6992827958031795,1.8573854249277804,2.036733292093856
0.40348551071704186,0.15168535654370735,0.134436009333103,2.2163215043260305,0.6708099983395747,2.576875988243707,1.7876027930759624,2.371213275428351
0.382710078267727,0.13688397264964203,0.13511122859457378,2.569532173505639,0.6142136533350812,2.7997723741014537,2.113054054934745,2.2335889004497758
0.3586142689279294,0.13751258398186275,0.1154244480745923,2.336315716654187,0.5921919703721773,2.7162956305021004,2.046771195320075,2.274751176737092
0.4149500647675882,0.1293402949683916,0.10920071150294526,2.1516826190807112,0.5826061349020897,2.6692347696315215,2.0028420916740064,2.2130116708990073
0.3539424315392748,0.20803360560904563,0.10716853778043353,2.3200863476360682,0.6124371042566342,2.729921549967635,1.931981800671876,2.865487513590817
0.36502078579343655,0.16406643331864434,0.12350222258605874,2.7520042492910726,0.6427980140866218,2.977884546208276,2.2390225633181413,2.809724629650516
0.44752641596466336,0.21062688878520677,0.10761249949658445,1.950666295533292,0.6002553128048685,2.1354774647151458,1.4055708117933106,2.7062919752359207
0.36634963284277294,0.1358072564776709,0.09661775721882268,2.199961121890165,0.5951621092668279,2.957131642590634,2.3702398597487617,2.465731614701053
0.4088830023844627,0.14165598374870011,0.10020770882104245,2.402838314109203,0.6008296816181982,2.688445343816317,2.18887202486663,2.781531440740037
0.36107491164140715,0.17881477030295012,0.12804864130843369,2.6996329948736,0.5969824446482187,2.786596420485816,1.8519802960710714,2.6482805120099298
0.3876274880898169,0.18302318850433585,0.0925197138432532,1.2847336157090081,0.9423461808787013,2.578568026700852,2.0086602067206605,3.2441626160616504
0.41053062770511883,0.13638478360077091,0.09029487605868089,1.9523481032831425,0.604752108659555,2.7604140193692492,2.0769719291556474,2.81528046175274
0.39918543588039695,0.23322653684114494,0.10236897576071066,1.7175536908384286,0.7555337935428507,2.257117496096483,1.5924799746916534,2.9455227915993634
0.38412252249935475,0.1607546830200533,0.12055484219369834,2.1630496486462065,0.8242716498621069,2.8452403417709418,2.1608182638064677,3.1290184115620496
0.39234096446325767,0.20827699571510463,0.16901324933895723,1.9734122947246246,0.9951287140372295,2.4079641558366807,1.6547740592252118,2.381400235046513
0.3705846924659772,0.19784547951749043,0.1891617934339584,2.143149787194948,1.1963814970723163,2.6325946019649513,1.8081259779721193,3.140382544875276
0.3528206169513772,0.20844305490516432,0.17282556358069612,1.526175431517891,1.1999484456202925,2.647541628828978,1.7831400214818038,2.5802631240769998
0.43308965537172384,0.2028927363413177,0.20409814881517455,2.4814299255289334,1.2336318824216015,2.44626895487192,2.0076584381270037,3.063103143726378
0.4707185795380357,0.17293416689431473,0.1752576937493247,1.7952559047014005,1.190198541664208,2.1151566622570295,1.722495233507582,3.114041754545885
0.36395466994832504,0.1285685035497931,0.18710884719067775,2.482066645645558,1.19290513869401,2.908418005401734,2.332675725853171,2.9360805490428636
0.41819302457144475,0.14513868444187028,0.1553698473928555,2.6200696599374655,0.6670910798945568,2.692673075902449,1.9753197303830445,1.937652658508786
0.3270986869136339,0.1850698565254137,0.13545633975955867,2.325371877596279,0.9190889392382555,2.7598166903435595,2.181246070274625,3.0619809693916293
0.4533668585290804,0.17925235418657356,0.15106395849049759,1.9954719266765693,0.8333368088674851,2.4106775554665787,1.640809471696994,2.4582220400852477
0.44095718228496006,0.19410002102032764,0.19647154387838264,1.9814878557640523,1.2222906550836017,2.4307572763188374,1.7097055471944778,3.000182272940592
0.3544857364095971,0.20373938685542367,0.12867784472326707,2.1619800144271095,0.8675509819546287,2.5073484249856035,1.966382364855565,3.089867355950454
0.35785235220553263,0.16968899831199627,0.1433307771223873,2.6727734438352133,0.7365316434198579,2.831781955001631,1.8862952507595017,2.9105850023981277
0.32023861246378826,0.16035101448944558,0.13997325341149267,1.6944354442860605,1.1462855406833097,2.8498167983222444,2.4164833021256067,3.077834617620276
0.43021461038817665,0.14002899896022616,0.18051868913245037,2.4600609400657953,0.8135328096976485,2.453981902131871,1.5481793178598673,2.067790895448872
0.34652770212175216,0.1490156671828542,0.1471238925617926,2.2131079298205494,1.110792114674852,2.7036422988595556,2.3180859199078485,3.4919012595998344
0.38688682846332323,0.13858811838540883,0.16830180560757224,2.4527152669635797,1.0763592997429636,2.670608132252347,2.3587702107817075,3.015602131026155
0.4084288705288868,0.21296149201941308,0.12521155968935915,1.963423314502855,0.787914288803409,2.5715523707485692,1.6239382231310289,2.808996112549719
0.3978306601534721,0.190800869630993,0.143334279045424,2.141966895395737,1.0326884630305175,2.740969224442796,2.1209367153642305,3.5039613689637763
0.38158767047788356,0.17073295634257957,0.11312619863979366,1.7310092527936378,0.8514717846290958,2.655766782373948,1.8282058956044918,3.2003267398155613
0.41501279726733414,0.184540706965438,0.17085918690499288,2.2470086094947694,0.9977036598413022,2.4389234690749406,1.8721302485835631,2.830693397614605
0.3707093505724267,0.17103072366416575,0.12559172686415973,1.6987984114584176,1.032442080661963,2.710678476685689,2.0207738371339685,3.3880494932793104
0.4097755142134961,0.16311264178730506,0.13956233733113207,2.4535443515844126,0.7861298408592702,2.6611657243257074,2.034296029427156,2.776907586523501
0.39942568997209044,0.16850199426791415,0.14149399338440638,2.110568969358425,0.9579007801522713,2.6484714597682575,2.064262171940948,2.9598660391822813
0.41253190151007063,0.2132280279961691,0.15969617739470723,2.181318245234686,0.8907612269800145,2.4087936320721735,1.549357067308159,2.708683160240725
0.41700883963055235,0.1919021559819936,0.17692559304421931,2.6708265797903428,0.9619121180438953,2.3035831368500514,1.7174712379744537,3.238137462097413
0.3649413117744055,0.13602042746800388,0.17142715804566042,2.7051893604444412,0.8538255972227669,2.9173511211798235,2.1167095408601577,2.4108739559586474
0.4162145901526316,0.15526312641061654,0.18178680509413803,2.8103530151218505,1.0592577487672141,2.4731719421415446,2.0659050600103344,3.3535755516855144
0.3982101026133454,0.1588541210907611,0.174361974570876,2.8052790720749305,0.9552224948307455,2.503809778970381,1.946088792284187,3.205253149730869
0.41536236517183484,0.1639210688818269,0.17856266682936683,2.829351119980414,1.0274969613745386,2.4646794925303817,2.105429977818557,3.319919357899928
0.41257029433755454,0.14451051664257233,0.15403129921334086,2.8043686752747967,0.7104251533885649,2.569729219894625,1.9457313177090516,2.499670973218361
