perm50_V,dr_V,ca50_V,g_CaL,TRPN_n_A,ca50_A,CV_ventricles,k_FEC,Rsys,Rpulm,bt_atria
0.4110411385728275,0.2130385027328309,0.5152936137876714,0.10957938580325745,1.7600363733693374,0.5889236542331632,0.6815652153153242,2.3673725194550963,3.6469346377663325,3.03814183435506,1.505424823641005
0.41626310023836055,0.20804172874320542,0.5097744178038754,0.10854908833165966,1.7744492826901404,0.5850939711914489,0.6389547416547168,2.646099438260939,3.663309516393722,3.041226814889711,1.5258703765814046
0.4242074936462555,0.20741394430457932,0.5005181079894658,0.10814935396066122,1.8074673354634718,0.5802537399471294,0.6386459704022461,2.5340716086023054,3.676020952272496,3.0429521945555846,1.511273425571183
0.362752903821749,0.21789326918382987,0.5948061245264469,0.09887236676893843,1.6374616673180638,0.5489801075911356,0.75133809250592,1.7684014061863744,3.6973816376063726,3.0152108220887213,1.464129056727836
0.3135526039269869,0.19235029620365296,0.695665604847764,0.1165851039778842,1.9109961500410297,0.5918238545573753,0.6184813564315254,2.6501475065186426,3.7221743988608336,3.045979241169893,1.6048423247272483
0.3225140301962989,0.19909403390864638,0.6676101330554677,0.0993276559754342,1.8055751663675816,0.5593970944148926,0.5811135169430826,3.1032829241158524,3.7613653746228346,3.0509473743421034,1.540003551849617
0.25510350656276815,0.22230684810971527,0.7852272940219552,0.10381907936754595,1.610321429464045,0.6119051527754285,0.7135065426144198,2.3859328399843713,3.649531955812697,3.0669019679117344,1.5361153911383922
0.24268558964555317,0.1978992110532971,0.8085266805457859,0.11687097860323814,1.9529352286689574,0.6392537152570674,0.49711057477649856,3.981168323112923,3.672142384283376,2.993196349205523,1.7525614734882993
0.2261616954590095,0.2073011922896727,0.844693303726774,0.1471230523673694,2.024826780979311,0.7373148378650802,0.5794322172618395,3.6145993229299496,3.56929961779108,2.9393754547027275,1.568220737859766
0.20224310777992377,0.22110160964497486,0.8954007940642335,0.13236087798754853,2.06186156421429,0.660925872680101,0.6617096725429072,2.965558348829721,3.65281686967374,3.0630857802374125,1.483376997151308
0.19128136570873724,0.20221947546721958,0.8971128867632587,0.13338284085717053,1.9454044174042846,0.6876429202264311,0.5429363850181878,3.781637767803409,3.5977480164177535,2.9526105377065046,1.4888505866570656
0.1860546122019228,0.23574209881370686,0.9105543443256487,0.1332895093661264,1.8930295859998945,0.717835502280583,0.6239929092415977,3.656746261188257,3.59528229081345,2.97541509024017,1.566777106976533
0.1737056613489511,0.2055089252984585,0.9229507989791629,0.16864059402823545,1.9980120743180076,0.9120858750795116,0.6116296866340486,3.136112319806965,3.541832197065616,2.9332211607309655,1.6586677415603541
