perm50_V,dr_V,ca50_V,g_CaL,TRPN_n_A,ca50_A,CV_ventricles,k_FEC,Rsys,Rpulm,bt_atria
0.1693428757555345,0.1438313506840669,0.7015089426966212,0.09039401985007332,0.9868294225451798,1.2738137032244112,0.6517073952592435,3.137254668098039,2.5267263180421615,2.898610506959724,2.5925373952597677
0.17199351576446367,0.14373783020183023,0.7113057932491945,0.09190114453394863,0.9757721285098659,1.2899061761978343,0.6190728471255303,3.4157121341781225,2.5381681533509686,2.919172660451433,2.6499954037071753
0.17883219628959132,0.14264594616498857,0.6911495546015417,0.09103796640436157,0.9835252053781046,1.2789256570042131,0.6324483491856916,3.2984795347377385,2.5506939307460446,2.926264982164237,2.640770213402735
0.1739108509484713,0.16605384238885204,0.7056043308951554,0.08773149129493851,0.9611270726968001,1.2324126140671319,0.734058762674521,2.691886801233045,2.550384947144893,2.8690650036390317,2.513725607860599
0.19273046685009645,0.17420869758763,0.676824483109985,0.098413174149763,0.9671322590408281,1.3472165259782802,0.7234176706220483,2.924207786855577,2.5067841963791153,2.90822125810544,2.743534101682473
0.23718897113018744,0.15776907957215613,0.6006894192081139,0.10507749152718604,0.927798703919167,1.406917489469747,0.6378078606724732,3.178440991197013,2.5298960600646008,2.8837200780727903,2.7196302693535936
0.24397744452033032,0.14879111959685629,0.5768100417901254,0.1103952316357288,0.9246025984644832,1.4123825456481047,0.7132677281835793,2.539398605587373,2.515062151944471,2.9207911614815014,2.7308595077971596
0.2678098084153169,0.16340237239974378,0.5439002171568322,0.10590589800805078,0.9260214343462662,1.4093455495721416,0.6950923263573368,2.736020251563416,2.513849849841637,2.87757456883495,2.817176228978564
0.21326152065984155,0.1448235218834473,0.6422337371100035,0.10277489659553435,0.93409609274589,1.3997236061315743,0.6479057529463864,2.8908107175169833,2.5125954601755,2.9202376040492286,2.846295897116978
0.21702322539290972,0.15877090570562508,0.6353758586325743,0.10873963825610226,1.1929996779291732,1.3011421782135462,0.7170263973573179,2.8374443315337325,2.5236606363613996,2.9341682726833795,2.4904752546857245
0.18911473332743892,0.1458050880970757,0.6803683438012781,0.09386982890064101,1.1158093176138875,1.2898700205841536,0.5391831976573224,4.313827625981662,2.4758548267290914,2.8305837273298597,2.6882171425164145
0.2236224272500102,0.15871293250110613,0.6384738100615278,0.1000308615502001,1.1548405860647695,1.3029601722859805,0.7651848014735264,2.2845160763213155,2.541933699387646,2.957564937623332,2.7165552135609965
0.27814412736992306,0.1627705161699195,0.502585680140647,0.10347313044342554,1.16622967225341,1.2753222504260724,0.7713580163767699,2.1600531486382955,2.4528883419576397,2.793817905044738,2.5430351299903817
0.2951271195233087,0.15888112955556696,0.4923146276186585,0.10129783115234994,1.1314240652011318,1.2746304331073444,0.7700563793561043,2.181601223405756,2.4512189738783605,2.8033335785307156,2.5129833058390654
0.2975322546219983,0.16202058767291433,0.4913485726413295,0.10318502301319502,1.1443057083270851,1.2763298526566162,0.7712274314562169,2.198042938408078,2.4453369470222697,2.792858626706466,2.5015888160746087
0.2916736183467921,0.1586265749418081,0.4925041954197475,0.09776183043347111,1.1066751148714016,1.2657729572561471,0.7689044719344783,2.2086768766755935,2.4559163246068403,2.802541748272677,2.519026127436033
0.2916736183467921,0.1586265749418081,0.4925041954197475,0.09776183043347111,1.1066751148714016,1.2657729572561471,0.7689044719344783,2.2086768766755935,2.4559163246068403,2.802541748272677,2.519026127436033
0.2917029844267052,0.16285355920543068,0.5155707594649024,0.09283716549268636,1.1509503505901442,1.2008421030349872,0.7352150241004927,2.7007589963702467,2.4761100763945594,2.8296132032880266,2.545334073846755
0.27797951570217144,0.16890001770451232,0.5242533362434678,0.09924827383605613,1.2263819733712205,1.239209054707074,0.7473717328718068,2.630010316489599,2.4727481235613653,2.8101451705124765,2.6173727135584453
0.2670145929992165,0.16993656161813964,0.5308582488510301,0.10231346259330919,1.2415605482875753,1.2506408489960485,0.7436577017953742,2.6897720268919842,2.4729121821011955,2.8086049184649124,2.605368613279979
0.22899675209889037,0.15686031174739476,0.6268353552568562,0.10442044282725539,1.2034854092708505,1.2999091768419446,0.6464171645393749,3.4239020307268,2.533172656860273,2.8881750592624083,2.6676408640687796
0.1671107307579016,0.13677855781266235,0.7278891875651391,0.11729663517209746,1.2153238064734966,1.3992557040784306,0.5613784722939958,3.9327023621653576,2.53403999324936,2.9130651287019598,2.6527525273656605
0.19842623137052126,0.1438180040289108,0.6766625593987197,0.12165857441045198,1.2088916028523609,1.3913031741891344,0.669096919329623,2.9929457802856794,2.5127002036668897,2.8804949832770683,2.721587579704025
0.16711452494957904,0.14112534208097605,0.6970445274590024,0.10894880481875838,1.1250492772415779,1.3729376282536057,0.58493404718148,3.678653441673499,2.488885952676337,2.8670528225527026,2.6680910091857544
0.16301326998252316,0.14803118799126677,0.7241977963948897,0.1197539141921925,1.1733060837011613,1.3326605253377395,0.6418725603160065,3.520270823877448,2.4986222544032732,2.8341459486029237,2.4811127125790944
0.16108610025719833,0.14225547749816383,0.7167835661900268,0.11497604790957362,1.4293686416896336,1.3506748518318974,0.5311222793067151,4.186527966841598,2.497266421060198,2.893897865938771,2.897444334697842
0.15929309229205268,0.14730261800652264,0.7474510504466548,0.09105070945785436,1.0970425811883386,1.2187296083968542,0.5696191884820044,4.287398670051056,2.4922831921384283,2.85235757499891,2.4710555117486024
0.16048905308281403,0.13464802378750693,0.735484325692475,0.09480260523063505,1.3512752869619928,1.261292082322237,0.4563738658251018,5.041561140572077,2.508707671798216,2.9068514357794126,2.8161447301466804
0.15971807514932904,0.14203239459436467,0.7393369148109538,0.10298495705249812,1.2531159076810339,1.300709621604376,0.4754565827264889,4.909161254835134,2.4677024035378667,2.8606855983924766,2.8520582930521297
0.1606146980812528,0.14976105354431204,0.7233326572196473,0.09887675620040254,1.1707121470118762,1.236639035638478,0.6613814390688953,3.4063043525475667,2.569378203936957,2.8785058252810956,2.4722755833968506
0.16026431878477426,0.13743962068855783,0.7423629892947416,0.09344473444660395,1.2573921800824046,1.214677211149105,0.5409644173942725,4.010356857854185,2.5680111831310364,2.8840956683606342,2.55982518786575
0.1621971911508198,0.1482907159846727,0.7197602124276562,0.09048317988142862,1.454009236287761,1.1074940030757607,0.6274481169925862,3.7931145840885905,2.5553520404572736,2.8453271667086035,2.536841167855379
0.16167333438777887,0.13779465100120844,0.7371116968031627,0.09079490936708318,1.2274539047519637,1.2425209373050765,0.4858096028549185,4.587861226082943,2.5522417780151945,2.8900916362578384,2.8124737571027474
0.22171788270680434,0.13149970057599136,0.6285811069343301,0.10187121208186935,1.1523106601240287,1.3575995708854345,0.517252887231815,4.305230619836809,2.4987894781445026,2.9154826298448744,2.780789925495732
0.1702414163973524,0.133974545501967,0.7095877725021456,0.11300022492436164,1.327305414164136,1.3361134525048304,0.49593270108661563,4.556885710626158,2.499253987155199,2.8540864915856226,2.8519050368750585
0.20723427055947324,0.1311024245283389,0.6592661885948545,0.09887861048332391,1.3011694087889576,1.2605200966956753,0.5369420617422231,3.9406300463692485,2.5864022131408815,2.9300952712459045,2.883577461208307
0.256621617839955,0.13433050869773006,0.5704965727835057,0.0817270882427013,1.0156118608174631,1.2346579001036768,0.5070084083753248,4.376055723198424,2.518761593482595,2.906848281012733,2.589177323267295
0.17061567967980187,0.13174249781197833,0.7141273039182984,0.08537727187902881,1.3005362081642855,1.1809412072038843,0.5350158318814264,4.116911572091951,2.503720189209917,2.9062379031006906,2.753371690594888
0.17988476177208995,0.1298521996961763,0.685315469696822,0.08486385458193155,1.2885189300327977,1.191035757737182,0.546789299189611,3.949760428769927,2.5035057819676627,2.93039829631334,2.765540985964858
0.17641208245110857,0.13418297163427378,0.6956286838365416,0.0982061252391242,1.1112843590858197,1.2873008595555966,0.50171790665673,4.51253001622924,2.541182316156536,2.895470027807564,2.6350752612019557
0.16952620014089376,0.15344709901350734,0.7012267536968527,0.08906921652801698,1.1249842509466856,1.2103310497257538,0.694721134795562,3.000742003827295,2.5431490125578655,2.8825163743125177,2.7216352492955593
0.21173426429283593,0.15158348258090154,0.6315642728590266,0.11213218909857486,1.1758452232833008,1.3326166927806788,0.5589279148220871,4.371137010984791,2.445050351300974,2.839704542760943,2.3589933882620886
0.20589517460031956,0.12831330774700586,0.638635826003306,0.08840382679089719,0.931608163547778,1.410569512712662,0.4540142764775772,4.341876248883664,2.5566421839981124,3.0491002362302084,3.1623077041145087
0.22757550068069232,0.13167644332654788,0.5979501902865751,0.0985840904326,0.9381629750204433,1.4105046590360324,0.5396446639920188,3.834269393992594,2.5316138522668044,2.9767488803059936,2.936416981767838
0.20047726342994138,0.1406600588654872,0.6570674053135277,0.10828179099504506,1.0069317133201428,1.4089691323662745,0.6017600683634226,3.426555040476698,2.5403204337675396,2.895333983871818,2.7565053956356116
0.1978656404419451,0.14828810893748273,0.663233172713834,0.10637694390968348,1.0192926541197238,1.411266961442919,0.6398288582502821,3.1720728794877258,2.501741691267986,2.9562692835690147,2.909671716090839
0.20289992185499822,0.15822812958189525,0.6446277180713166,0.11474373332104741,1.060479719588202,1.3936357441332579,0.6907763831686505,3.0677353718660543,2.5472381426652366,2.9036082311374605,2.5941862264771816
0.20565986812992615,0.15992213553359355,0.650653543201482,0.11808877441071018,1.0837708421374341,1.387993473220821,0.702995868372224,2.9939405814943894,2.55281589913444,2.8742330685748794,2.4500538482453647
0.18305397708441737,0.15187751776227043,0.677391158509449,0.1159802432479564,1.0460493638702113,1.3850712339363371,0.6065223292119581,3.9092991383635756,2.566694257080058,2.8645654075139815,2.4377568085601515
0.23988632495086998,0.1578719270917145,0.6158959963494218,0.13034110100395607,1.459174895483425,1.3919699325160304,0.6503769653017272,3.6493929102531197,2.4653150888950472,2.9051325544222575,2.6141190283210385
0.18669555437982074,0.1706925191987144,0.6892502652016231,0.1145410773570367,1.0040490366500294,1.4127080955393032,0.7753691113305633,2.3751032360774733,2.507924790664099,2.8283618411762563,2.6372397999080484
0.18802394640378117,0.16372472550644324,0.6900767660964429,0.13553104580045963,1.3632090350210309,1.4111047403217143,0.7796318477355129,2.5699389533418406,2.4576034818808643,2.8855805615080894,2.5895627118813582
0.2062548329365335,0.17072019770487204,0.6700550029352803,0.1317629820606268,1.3307635173844372,1.411030419148399,0.782153175462461,2.611863467534952,2.4395283021348364,2.8643077177042615,2.6573063913281314
0.24497597576616081,0.1755403372965092,0.6049572237072611,0.14109539789103043,1.335104355754041,1.3952955200333197,0.782851524485646,2.6787868134831188,2.4523681939801945,2.7539468222195214,2.4242777582102266
0.22557767238715776,0.1887778043576538,0.6253776585866793,0.14296661256237808,1.4037129023532315,1.3986114418784485,0.7745956781628065,3.1915104001197925,2.4313988326897547,2.7590654647411053,2.464738912536055
0.1797745293877428,0.16243727090356616,0.7011855523648056,0.10503202858148136,1.2030898949122377,1.2887887951693995,0.7902842246757561,2.1702262910436727,2.539247478252569,2.887998260262089,2.7336362684628037
0.17025059193456774,0.17102941393876472,0.7318766441902508,0.11050748655513062,1.279861441053776,1.2976513489321466,0.788513500236585,2.4197178627449656,2.5343070526384883,2.891866528309642,2.7252093946226283
0.22302618841176583,0.17345432966153462,0.6306482226793608,0.11661413400344658,1.056308254953233,1.3941052498212243,0.7925398834709246,2.339782440007194,2.447705266058611,2.866824031653372,2.5793725307913826
0.192918385659809,0.17026919632924775,0.6857959299190584,0.11132227554677111,1.035801239275498,1.3920087093474014,0.7931073779997568,2.108880025287735,2.540687617091071,2.961128262723178,2.715288967427792
0.26038775829423105,0.17827343139008572,0.5628370645176334,0.11854203975735947,1.2561595271778339,1.3052963088467469,0.7793167164025792,2.8570711518927623,2.4325028609648247,2.7698539905487976,2.3818345437423445
0.27052423823352567,0.1782550446642136,0.5530505799145136,0.11914092352477566,1.3413934449573572,1.2863088010929058,0.7814479924731167,2.719198300635681,2.4436632006262125,2.7941764663269,2.3984223329182837
