perm50_V,dr_V,ca50_V,g_CaL,TRPN_n_A,ca50_A,CV_ventricles,k_FEC,Rsys,Rpulm,bt_atria
0.23337321706728104,0.26428037611324934,0.8445020215581096,0.12023536364232315,2.917926027165172,0.9515896380090296,0.7651844495366232,3.904584392329945,3.184397076998046,2.52446748199369,3.283580776128604
0.2510491612742715,0.265539155732897,0.8174648872756558,0.12331127932749944,2.838783212750493,1.0041149245756829,0.7792750325054884,3.8976244199533014,3.2086848341341723,2.546691279003702,3.363356811655364
0.2659160259649639,0.2623169517652003,0.7940624242542674,0.12319997470704779,2.898782521515896,0.9922580005098042,0.782269046577547,3.803553112649702,3.229800831643556,2.555639879706514,3.3832258203301575
0.2252172004892579,0.2853004135345226,0.8607225127910938,0.11163140684483114,2.9707151796085496,0.8303303527405371,0.8378766315916804,3.65883744966241,3.185616852419288,2.439021175275226,3.1421084254016467
0.20375936252284071,0.28211284687579635,0.9086091296482729,0.1451070763893768,3.029975894656284,1.060227139091601,0.838267361665621,3.9065807949530624,3.2358604516174063,2.502547013857919,3.4276556926717188
0.1972922843167829,0.2952699936872451,0.9004485201989452,0.14165490142915657,2.515296415528025,1.1745931312575788,0.8598813687743665,3.803759477631222,3.158878814355763,2.4586799160707513,3.198091166901382
0.1844218634093315,0.29372892692624425,0.9139507760245967,0.15297933962925983,2.790497291143855,1.191024246551675,0.8242492062745468,4.08005250436304,3.1393150840868556,2.5262937011657716,3.277841105992373
0.17599840592119073,0.2929065412735908,0.9391401854953588,0.1580249895527224,3.0373959569941316,1.1664141599841047,0.8061751242517757,4.3327334073066694,3.181988002875234,2.451422066363206,3.500296746956973
0.17128369947121094,0.2727583806951583,0.9595538881474028,0.16098168299855967,3.0428800081932112,1.1309851354884402,0.7294558651544555,4.719216279257799,3.1089379290962977,2.4157313746314473,3.2259839731288418
0.16906920424540753,0.28754010029831883,0.9647373910682039,0.14087340240899565,3.2107991901526205,0.9780433299429493,0.7803994135921349,4.503330556539463,3.189845109400187,2.5114942677757757,3.2438264292432186
0.17126155909104218,0.2780722899779458,0.9456698424502726,0.12163509032469129,3.225329534667762,0.892666319112549,0.7178837279697837,4.745113510662322,3.18879907188999,2.4389430891142108,3.4387776527829685
0.17075665709570798,0.2984996425238798,0.9513572950449176,0.151522276247525,3.2073340312765093,1.0172402760234,0.7404681544815542,5.140916616102506,3.1329932921001804,2.4184904451671567,3.0759976032480054
