perm50_V,dr_V,ca50_V,g_CaL,TRPN_n_A,ca50_A,CV_ventricles,k_FEC,Rsys,Rpulm,bt_atria
0.15987069316124458,0.22358896782786133,0.7834154616647929,0.08119684649185038,1.8598396300733249,0.6014761185708865,0.8470460842074724,1.4786254804993983,2.471435831933338,3.591739573801507,3.127282582660097
0.1610974927821766,0.22548949859466902,0.769444319258631,0.08200981846418795,1.7966305925110062,0.6107091984118348,0.8403087847954683,1.8424487947053083,2.4723967313383977,3.593703892771519,3.1419136624205284
0.16201333011024613,0.22473533510186913,0.7667047907287401,0.08262887580138789,1.84688149222399,0.6110577412663297,0.8426306812159777,1.6671782182242363,2.4851145485862123,3.597015918281006,3.146341664509864
0.16289953615134126,0.2247269751207235,0.7845969216239017,0.08139287990939098,1.823542362521512,0.5910098381194895,0.8597372712087988,1.4223869391133934,2.501960479771401,3.545865021089943,3.012467793685584
0.16720090175176267,0.21478045675537125,0.7584413196249451,0.09045701001292786,1.9936368726887255,0.6049438165957337,0.8371001744722747,1.5502345038995486,2.524394855006485,3.590889443876978,3.2060782117999755
0.16307741201260037,0.20336319711045747,0.7724315868108043,0.08096257869440254,1.8692093625587785,0.6227761467052337,0.8006372456435743,1.3338171059359323,2.5719062063150653,3.6170643826636564,3.264784133334673
0.16943898351029402,0.20277734568203182,0.7805915599420464,0.08309992208400296,1.9027374332037923,0.6327297185062646,0.7560861578754269,1.8417495091879919,2.5621724849791163,3.650666529351263,3.388850013999713
0.18767549384851617,0.20876851357224613,0.7187336761395651,0.08790661749565674,1.8434301327507632,0.6735504268664434,0.8100068345391509,1.4085763559191502,2.5295090324412786,3.596700746589253,3.414546915476591
0.16846602646170436,0.2094387847781939,0.7682624636139976,0.08433596189049215,1.800971619952712,0.6784655039949437,0.8179590960934602,1.4947378920616887,2.4524762586613527,3.5905115001160626,3.3631823958478724
0.16745651245760623,0.22043326774923377,0.7716509579703216,0.09038942093235554,1.711394842757126,0.6815184068058556,0.8590490090537855,1.444768484578141,2.5051469578738335,3.676502782456397,3.0309746735325063
0.15914586663203167,0.22180098509337762,0.7750919428806814,0.08522075265715169,1.7006934021478373,0.6908151208691479,0.8444209373006563,1.4144928677904118,2.4750119123548333,3.60939275537244,3.1997153272941974
0.15929711169906716,0.22774458260554004,0.7792405914887741,0.09090539263977566,1.6202109918881893,0.7776327227434319,0.8383716479156708,1.5407440486744337,2.46065782383709,3.6416576968982732,3.2254844672874112
0.15887563232251325,0.20710267298452883,0.7647528373406214,0.10668193758339894,1.7942289891000234,0.7596147098407601,0.8319145734170564,1.3928697601011193,2.4348319739354993,3.5680719006196218,3.1855207511805874
0.15902966531473026,0.21615493608820455,0.7822761801205517,0.09626482457878822,1.8287677017618402,0.7474335255188039,0.8184491802549718,1.5883431625372848,2.477668083848759,3.585108577310677,3.3768643279881196
0.15941251347767746,0.2170317131988451,0.777389258608605,0.09844962823365731,1.8310218309866806,0.7336262594770284,0.8277571106631898,1.6388221602924127,2.475569016568046,3.6050976347751345,3.2500935293522852
0.16167614597452504,0.22036840291028126,0.7692407682946876,0.0891536701147131,1.6538020294417242,0.6990487429446552,0.8442637084414888,1.5503102535642548,2.493674107875974,3.5759827499309265,3.079375387474004
0.165822191351512,0.2117560741121152,0.783848876096416,0.08762633269144253,1.8960070700264924,0.638623933892814,0.824730229086698,1.3507264820881169,2.512130237803202,3.6174729024620618,3.2036415657671093
0.1836339380497075,0.2347667665664255,0.7311266398596912,0.08503781393119372,1.7760404098060203,0.6260169589969087,0.8507208704054317,1.7536622030573712,2.4865809183317182,3.559556082521355,3.0135572630019487
0.16586518179584409,0.21565785236254736,0.7868291615578068,0.08408323273817686,1.782102095370143,0.6286847003642624,0.8210164733460891,1.6824950564652068,2.4513406499130883,3.6759308691529053,2.8972584583803354
0.16096838488599247,0.2307640590826581,0.7703648260150779,0.09762276245888693,1.745212967919756,0.7689706159165874,0.8435299276533982,1.535739162223926,2.5034363346980597,3.5820768927974647,3.278215536625185
0.19071013650994198,0.21701669208156144,0.7324223143317339,0.10905453886097422,1.6981334743923824,0.8287981563684104,0.8336123238557265,1.3281588470407568,2.509490441882019,3.6548949881606445,3.1186612749290994
0.1633888703166637,0.2045155237820728,0.7933686116901044,0.12131755846316344,1.7788180506555102,0.9242939981758077,0.7702616638604174,1.6400742718400032,2.5378231122150328,3.7192617902433853,3.1850582390008837
0.18336354117373868,0.21957451360778796,0.7519780945627139,0.12559297421779894,2.098851111177361,0.7689709253082072,0.8476704232381305,1.488096631858824,2.4562329902320514,3.533903241211155,2.9813740293639275
0.2010709255950126,0.22287491722417296,0.7305741389114512,0.1282636192672895,2.070678444008252,0.7881054529121165,0.8492601255402373,1.5617428430811513,2.4609773059041378,3.5261016734911106,2.9801166846795124
0.1614575665057784,0.21883518440741048,0.7795462581871572,0.1124146285412155,1.8011602978979686,0.7891951953875319,0.7822684731870646,2.414705648550685,2.4212987504944343,3.5222932858387623,2.9095455167581545
0.16196713944507515,0.21664985562072508,0.7680041871901774,0.1234366984798855,1.990524357399526,0.803974599232517,0.8214139411000404,1.7749565524034796,2.4343812899388193,3.549202139707222,3.021650009088242
0.16071955048730405,0.2163555734127288,0.7831711961423692,0.12197268653742296,1.9903580456579195,0.7844317165637806,0.8306859571791474,1.68795246931035,2.4265432171755834,3.5486814625448475,2.9950656682706223
0.16463721439829215,0.2242747942091012,0.7760836867860547,0.14835140638547273,1.8237172113477211,1.0459106778013074,0.8209065781338919,1.8436732360036994,2.435151667102308,3.613422629624551,3.260861028855123
0.1619129038804502,0.22910606275871295,0.7711562321533626,0.1464360062551002,1.8165249760414566,1.0616003271060568,0.832394463608498,1.6446984357258074,2.414109247556054,3.5969772820844272,3.333470724536047
0.16150228812415593,0.23017970406753846,0.7783239738530027,0.1319279056370841,1.731614349096037,0.9489602902843096,0.8448019102464381,1.738507446196379,2.4623838982132087,3.5598338215292706,3.061761293453081
0.16366074187582424,0.22101550760722327,0.778044511283083,0.1413663928910928,1.8631814491781722,0.9591200746916513,0.824145271146339,1.6512621360617246,2.481840902546665,3.5781872427245247,3.0769677908173914
0.16928310632930704,0.22592389111349062,0.7900062729369819,0.14192203502575557,2.1833642959624537,0.8560487993790398,0.8568974769256363,1.4060592995500178,2.5007926075501263,3.5556518097624563,3.1361444972004766
0.166521168677049,0.21843333137715554,0.7795412935232423,0.14402261654395096,2.164978587063495,0.920936461660943,0.8044602653503827,1.6679096349900318,2.496079687480619,3.578495622590454,3.27721366738163
0.1670004749585916,0.2152123996480116,0.7874680890772605,0.15078021892141952,2.1840130346593964,0.9533651800672005,0.7735271284539694,2.104505449772434,2.4944378667864675,3.606454970431611,3.3201525649155488
0.1692145696386065,0.21763550577160617,0.7680521632470129,0.15583136287714192,2.1211732692993355,0.9784166256948599,0.8331213070855548,1.610316300375477,2.4802075953694116,3.595974262773151,3.159589318270733
0.16636285619123328,0.21420329119398265,0.7892422586632781,0.1335534452573056,2.0048098161254604,0.9172796999781434,0.8263593239858126,1.307694956950584,2.518395357220234,3.615089568262742,3.3162651758202863
0.1846691008803016,0.2285866693632787,0.7365735113233484,0.15415437468725232,1.7844357921744072,1.043738237383698,0.8635175886337155,1.3371612295444923,2.4771394007615597,3.57442524222643,3.0792056838321664
0.17197696388538813,0.21841647098862096,0.7722567851977828,0.1467274553611763,2.0930254260014247,0.955246071980799,0.851834276230257,1.5034093771726358,2.415216835305358,3.6337938667359326,3.2505075747493306
0.18112559097142472,0.21574951820469965,0.7395145933975552,0.13498500114922174,1.9368556645023542,0.9209168522061216,0.852123054340293,1.2569013410177114,2.439487289849538,3.5988660988980485,3.141190989419614
0.16758285755480964,0.22358090940794723,0.7730246510460052,0.12544643290771781,1.8580236908143233,0.8965860593373728,0.8235617342219528,1.7635691365451442,2.487994277619564,3.639118539858228,3.1824328813588663
0.16420627565712662,0.22898064960737993,0.7777269495668532,0.1224436285065362,1.9619096281072241,0.8366984526468649,0.8374708464837736,1.6503090125384896,2.4891286513447195,3.5859173737815824,3.1108073298008727
0.17432302513501455,0.21857685862933926,0.7474442249592175,0.09719204073598302,1.7215222319967654,0.7469915854931831,0.8493661191342055,1.4051842301759905,2.4701038710283942,3.6547025914790776,3.006966845045725
0.16397019293632364,0.20481605155768082,0.760829100236038,0.114401848679913,1.443157301423337,1.0324995861868047,0.816532370899925,1.384196391454639,2.494546892367192,3.76604860047272,3.5356241909070167
0.1942303023512549,0.20626078933397154,0.7263065686471678,0.1025616058470778,1.9725445505091708,0.7337921730861566,0.8284709797453402,1.2721767522864762,2.520930022789809,3.6575306370521887,3.3060867065345705
0.17008271219024126,0.21562340665760948,0.7774144659974959,0.10210223131121891,1.6439711096954166,0.8305500966363337,0.8342296837594579,1.3639516133091358,2.5091131365625525,3.6312229337508892,3.2858434116121353
0.17478942318242982,0.20908827673541122,0.7395314528041754,0.11473244766141617,1.6798660592588763,0.9332117123608654,0.8090332411547921,1.2340660469945886,2.5110739739430983,3.723771733669977,3.5075332520649996
0.17179913006605066,0.21940129995309096,0.7769038499719092,0.09566119871791237,1.5563707360727577,0.8235121137973628,0.8409700262096929,1.494487867312275,2.5088610987145428,3.7113006084129423,3.335080283594122
0.16030039011472078,0.21128069527531365,0.7923096048132495,0.0896749489204604,1.5230389988608113,0.7631101582206096,0.83857128022942,1.2239397650940367,2.5396172302700424,3.6795303732430233,3.158456860069749
0.17887456980589594,0.20890182206057634,0.7427498940875665,0.08686762789812416,1.528202666111459,0.7843652966943595,0.7944816456231147,1.5884715430546164,2.5721598017559817,3.699028605660181,3.1770960475251253
0.17742102008195237,0.2002844353676947,0.7506294756781091,0.0896469600354507,1.7439524472895012,0.7676739659238184,0.7814017544211365,1.2808441350219224,2.5708019659596424,3.8205048754994038,3.460657901925613
0.16118932066177735,0.215567492165321,0.774485539764386,0.11786179797301392,1.5579587856020871,0.9527936795139953,0.8461512611520212,1.2266174352777215,2.469621827188617,3.6128273511361964,3.3726824897706815
